Kids_First_Biospecimen_ID	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
BS_Y74XAFJX	0.14040125025856798	0	0.27837590105836535	0	0	0	0	0.402335381195464	0	0	0	0.11213353453102272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_Y5DA59M3	0.33941395446334793	0	0.07565330842385187	0	0.10636548189344545	0	0	0.3181132652522523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_Y4ZX0YX7	0.2117702275440409	0	0.3629591951647388	0	0	0	0	0	0.23686038712804638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18841019016317398	0	0
BS_Y43VC4VG	0.2185543234727534	0	0.4609201172328087	0	0	0	0	0.09536017680710551	0.15793571155264866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_Y3ETG5AE	0	0	0.08872618827487744	0	0	0	0	0.4092492448127027	0	0	0	0	0	0	0	0	0	0	0.17115106563946494	0	0	0	0.10042294985989784	0	0.12371483924330609	0	0	0	0	0
BS_Y3472DYJ	0.5354484519142244	0	0.07606336426186651	0	0	0	0	0.22630595980249726	0.06193196291334506	0	0	0	0	0	0	0	0	0	0.06160081856688661	0	0	0	0	0	0	0	0	0	0	0
BS_Y2C78JC4	0.2702176800986922	0	0.3308046383209429	0	0.18087993830440388	0	0	0	0.13361982162541738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_Y0DGBKTY	0	0	0	0	0	0.09506130994281477	0	0	0	0	0	0	0	0	0.7591950786149191	0	0	0	0	0	0	0	0.1457436114422662	0	0	0	0	0	0	0
BS_XWQTX5HH	0.12222221032480726	0	0.3595011258400007	0	0	0	0	0	0	0	0	0	0	0	0.06896552422991152	0	0.13184559076179095	0	0	0	0	0	0	0	0.09411503783719852	0	0	0.09005784057914895	0	0
BS_XW26N96W	0.22928442133044308	0	0.1840171327289831	0	0	0.1364059195303702	0	0.2152851661025591	0.17378765917043903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XVYRXN8J	0.18661156958688535	0	0.36778522561879684	0	0.06719843801584342	0	0	0	0.15108402647121272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07379408878461187	0	0	0	0	0
BS_XVNNWN2Z	0	0	0.06216887263314474	0	0.4965350036596472	0	0	0.15264737485708518	0	0	0	0	0	0	0	0.07618470513675617	0	0	0	0	0	0	0	0	0.10833007638269743	0	0	0	0	0
BS_XVBX7ZK1	0.1689892895542175	0	0.40525801543741435	0	0	0	0	0.06435598256598186	0.28225476922059173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XSWF2MR1	0.1190911516917316	0	0.20425919728816389	0	0.45194256600300486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XPZAD9PP	0	0	0.15622210661966116	0	0	0.4246904241103086	0	0	0	0	0	0	0	0	0.0746294004361373	0	0	0	0	0	0	0	0.06690939460430202	0.17413958403966448	0	0	0	0	0	0
BS_XPSD2NRJ	0.13580963542976524	0	0.1707321971354554	0	0	0	0	0.14051522171026465	0.06353225372314052	0	0	0	0	0	0	0.14215415875365736	0	0	0	0	0	0	0	0	0.20650779853978865	0	0	0	0	0
BS_XNYH7VK6	0.4456952517966194	0	0.1188699583323543	0	0.08916181480475782	0	0	0	0	0	0	0	0	0	0	0.14265207728357038	0	0	0	0.06967206083799347	0	0	0	0	0	0	0	0	0	0
BS_XNTQBZAJ	0.2570506913957485	0	0.2686525710499882	0	0.30046812936168094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XMP9XNR9	0.0794623448894346	0	0.15069827633748692	0	0.11667074937604563	0	0	0.4783130868724105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XMNBSBGN	0.3439543996756567	0	0.1274436710241576	0	0.13604538824344214	0	0	0.14644464977688448	0	0	0	0	0	0	0	0.1295546888662887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XM302FF4	0.2964390646716903	0	0	0	0.34474484693933305	0	0	0.24277792111239377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XKXDH0YJ	0	0	0.11290626207050734	0	0.3195307482622057	0	0	0.1772980080499376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16475681359900776	0	0	0	0	0.12299675867414465
BS_XKP747AS	0.3036133895019391	0	0.15905934585459675	0	0	0	0	0.2859610543438614	0	0	0	0	0	0	0	0.08059434348521188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XKM2EAT4	0.2579029769950032	0	0.2703233084539731	0	0.12169558796350459	0	0	0.19593884274217782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XKE77TR4	0.15263851645393292	0	0	0	0.34661260131942506	0	0	0.27618372645137385	0.07639992721268155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XJZQA3AP	0.33749091490502897	0	0.15297049166543988	0	0	0	0	0.13454141854194093	0	0	0	0	0	0	0	0.21330060776542134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XHAQXDR0	0.3213714717678116	0	0.11705980573004675	0	0.14503794231528763	0	0	0.2465922068709568	0	0	0	0	0	0	0	0.1127314804431469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XH5JP8DB	0.3551643480659011	0	0.12098358995467942	0	0.06610594993222846	0	0	0.17552593921889809	0	0	0	0	0	0	0	0.09234563271917423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XGVSX8BX	0.34872734407145484	0	0.17480130651598733	0	0.06651418941353633	0	0	0.17829889856317965	0.08759837917720821	0	0	0	0	0	0	0	0	0.06647226070050899	0	0	0	0	0	0	0	0	0	0	0	0
BS_XGMXJKFX	0.20053591844102767	0	0.15731978005200276	0	0.36685955958774175	0	0	0.1541931083537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XEVMEYFS	0.06188807348028605	0	0.4136973948291614	0	0	0	0	0.14587631273041504	0.07883200999560945	0	0	0	0	0	0	0	0.14685531271420618	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XDY9BYRK	0.1008376942906914	0	0.39224859777003657	0	0	0	0	0.06247975853432941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12906837938448035	0	0	0	0	0.0800949975794716
BS_XCNGQ25H	0.2562110053884184	0	0.1981495086012006	0	0	0	0	0.06003007259310308	0	0	0	0	0	0	0.07652855039483769	0	0	0	0	0	0	0	0	0	0.12378828488731457	0	0	0	0	0
BS_XCFNEZ8E	0.12465454457707875	0	0	0	0.060188090500116295	0	0	0.269270720730026	0.1500453073548796	0	0	0	0	0	0	0.17869839073093546	0	0	0	0	0	0	0	0	0.09598825412160517	0	0	0	0	0.12115469198535875
BS_XBE002WV	0.43707236931896515	0	0.07151544504220862	0	0.1641828483138656	0	0	0.24172948148601958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XBBBE8V2	0.16125886844937057	0	0.20206027378012612	0	0.1296952130790038	0	0	0.20956661354845718	0	0	0	0	0	0	0	0	0	0	0.09659083527022123	0	0	0	0	0	0.1026019791012524	0	0	0	0	0
BS_X9PJ715R	0.21518873177683354	0	0.11818934396359182	0	0.18915045494431149	0	0	0.08393882937137277	0	0	0	0	0	0	0	0.20950419119112978	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06032079154020241
BS_X8YB5G5J	0.10716962221230593	0	0.21406017447175066	0	0	0.3154190864499681	0	0	0	0	0.06678859158847195	0	0	0	0.0896180511853485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_X7QJCVJB	0.21020635085982417	0	0.24085614397615804	0	0	0	0	0.25565702127776835	0	0	0	0	0	0	0	0	0	0.09004244189103722	0	0	0	0	0	0	0	0	0	0	0	0
BS_X6361T19	0.11961599484601848	0	0.08184143498858726	0	0.3591786605591687	0	0	0.2727118582155753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09977984222241244	0	0	0	0	0
BS_X5VN0FW0	0.1607899154586241	0	0.14438400062737392	0	0.20338042179184235	0	0	0.3042532015203751	0.08250587931869163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_X1TRW9RH	0.25921551419821803	0	0	0.15885885187347076	0	0.1795719849735455	0	0	0	0.07012230829016138	0	0	0	0	0	0	0	0.1271914336630526	0	0	0	0	0	0.08346502504917402	0	0	0	0	0	0
BS_X1R0N8QS	0.20397491917580723	0	0.08175643248110305	0	0.38862666155206077	0	0	0.17086040775658098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_X1DSETVE	0.10692507606685772	0	0.32328214020302465	0	0	0	0	0.24625582627947828	0	0	0	0	0.06546676428504827	0	0	0.09606276309136322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_J8EK6RNF	0.20174560035898434	0	0.15930341179039617	0	0.29233427912897847	0	0	0.20494658173192107	0	0	0	0	0	0	0	0.08518504671870733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_18RH1034	0.15473952601866225	0	0.2065625494956916	0	0	0	0	0.12771324096591885	0	0	0	0.14799098753990236	0	0	0	0.17276737974701967	0	0	0.08529815098323906	0	0	0	0	0	0	0	0	0	0	0
BS_4DQAQFQH	0.21069321434276053	0	0.08687104310455819	0	0.25234304475394714	0	0	0.2998940397728669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_DD2N8CEX	0.18528216965080396	0	0	0	0.2640315700376405	0.24930810043520213	0	0	0	0	0.06572728539036794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08487960373322585	0
BS_7PAAZQE6	0.8082788120779151	0	0	0	0	0	0	0	0	0	0.11466766765442861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_4SCDT7M9	0.3536125457692241	0	0.16901555366539867	0	0	0.26387091957525155	0.09025491146625808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_2DNGDW0A	0.8184510158701553	0	0	0	0	0.16847075166663936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_QF7M4SHH	0.41748126276914144	0	0.2749310233110457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2098456390546538	0	0	0	0	0	0	0
BS_03SSN1N2	0	0	0.2493662316705699	0	0	0.06683536238941525	0	0	0.205044594348369	0	0	0	0	0	0	0	0.1899499449236991	0	0	0	0	0	0	0	0	0	0	0.1858526173982024	0	0
BS_78TQS4Y3	0	0	0.46394277118102734	0	0	0.09405731973898367	0	0	0.2584764078539209	0	0	0	0	0	0.09030456906734576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07350886453703888
BS_3MYQP7P5	0.3281999270589979	0	0.19479949836997731	0	0	0	0	0.20896657903966273	0.09481731089186896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09850184085943622
BS_H8MAKDRB	0.33711091075257654	0	0.2979222846242775	0	0	0	0	0.07102584721624812	0	0	0	0	0	0	0	0.18726728510400817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_MWKJF6XH	0.19923658261967098	0	0.2635298813667056	0	0	0	0	0	0.20350099290294654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2850274121349947	0	0
BS_6GTKRGNK	0.17187400183995527	0	0.2102351458886915	0	0.07149133705635138	0	0	0.2429239171639488	0	0	0	0	0	0	0	0.07500129616512029	0	0	0	0	0	0	0	0	0.14737864612387572	0	0	0	0	0
BS_CWQ35N2K	0	0	0.5156516852905904	0	0	0	0	0	0.11416717534195714	0	0	0	0	0	0.1088771303358489	0	0	0	0	0	0	0	0	0	0.1082487945705372	0	0	0	0	0
BS_SD28E0SC	0.6895847502086064	0	0.13232409574312354	0	0	0	0	0	0	0	0	0	0	0	0	0.0650239640041171	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_PMSZKZP7	0	0	0	0	0	0	0	0.25089637224065214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7491036277593479	0	0	0	0	0
BS_0FQKT8EY	0.06625850605374574	0	0	0.11766757944206648	0	0	0	0.3481360128151826	0	0	0	0.0648960076947981	0	0	0	0.06361459037605409	0	0	0	0	0	0	0.1251585899093549	0	0	0	0	0	0	0
BS_J5J0EA7Y	0.17624028263408412	0.14400181872766146	0.23710569083715646	0	0	0	0	0	0.09113311854127643	0	0	0	0.1514139127969986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_T1SNKF50	0.3126266522617345	0	0.06631258334403728	0	0.4373307048139709	0	0	0.09260862533419008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H1K33JVK	0.133714119568836	0	0.17174904723009643	0	0.2482781150637778	0	0	0.3343967012206256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_5JC116NM	0.16464657004534752	0	0.15493751917606258	0	0	0	0	0.3961917009668538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_QGX93WPF	0.22732779806798806	0	0.08598956781148305	0	0.40369554622894815	0	0	0.1627906042684113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_KYPMZZSY	0.17112053599188914	0	0.3017736459072641	0	0.17352444604593617	0	0	0.15675031082294025	0.06323284006367685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_ST3Z2B9B	0.17945765275886047	0	0.3054393647689634	0	0.12071264323587276	0	0	0	0	0	0	0.16673899778240475	0	0	0	0	0	0	0	0.06694134458644613	0	0	0	0	0	0	0	0	0	0
BS_SQSH5G7A	0	0	0.31238736118366117	0	0	0	0	0.2186010765237969	0	0	0	0	0	0.09185902340119852	0	0	0	0	0	0	0	0	0	0	0.07558235489121395	0	0	0	0	0
BS_MZJJRDZF	0.22478449393848315	0	0.29084219828633384	0	0.07994912472442066	0	0	0.09055340506089359	0.09702371330018222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10296555305336903	0	0
BS_MW74GF38	0.18380074901594104	0	0.3635517325821109	0	0.10127793364682486	0	0	0.08644373200180104	0.07058958952651564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_6FV7BDE3	0.1685174171060304	0	0.13622966812027312	0	0.2540657429821868	0	0	0.15726290429359918	0	0	0	0	0	0	0.06964890607845624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_9GJHMA3J	0.10609863467284457	0	0.30063269807774823	0	0	0	0	0.37032255154980626	0	0	0	0.10655386751258034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HM5GFJN8	0	0	0	0	0	0	0	0	0	0	0.7185334523925221	0	0	0	0.12391474694052161	0	0	0	0.10017629420469983	0	0	0	0	0	0	0	0	0	0	0
BS_FJEBFQHG	0.21496908204564671	0	0	0	0.2928830012657911	0	0	0.17630583455169888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22169691502071692	0	0	0	0	0
BS_MCM78YPC	0	0	0.3984417521273539	0	0	0.13626218431988657	0	0	0.1713523233063639	0	0	0	0	0	0	0	0.06961298016765287	0	0	0	0	0	0	0	0	0	0	0.06234069544543867	0	0.08320123011785982
BS_QSMFVHSB	0.16726415694087074	0	0.15974442639681438	0	0.43579642069702895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_B3RH9V17	0.3091660368764967	0	0.12428685657615174	0	0.19281278599968057	0	0	0.25464787750542606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
